jid,phase,experiment_id,formulation,temperature_c,target_log_sigma,ionic_conductivity_s_cm,component_count,node_count,edge_count,salt_nodes,solvent_nodes
liquid_0437,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-20.0,-7.229988796586801,0.000762155827793,4,4,12,1,3
liquid_0438,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-10.0,-6.7549010805068335,0.0013172996267422,4,4,12,1,3
liquid_0439,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,0.0,-6.314599212208666,0.0020381738966786,4,4,12,1,3
liquid_0440,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,10.0,-5.905397599485156,0.002984776115372,4,4,12,1,3
liquid_0441,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,20.0,-5.524113545194085,0.0042651690423685,4,4,12,1,3
liquid_0442,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,30.0,-5.167984302335711,0.0059140920447189,4,4,12,1,3
liquid_0443,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,40.0,-4.834600021499265,0.0073688096561941,4,4,12,1,3
liquid_0444,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,50.0,-4.521849148110535,0.0102299643225413,4,4,12,1,3
liquid_0445,liquid,PYA_31082021_BM172_4,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,60.0,-4.227873653583503,0.0133369388431694,4,4,12,1,3
liquid_0446,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-30.0,-7.653839930782331,0.0003508178261311,4,4,12,1,3
liquid_0447,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-20.0,-7.155647993405369,0.0007685232085161,4,4,12,1,3
liquid_0448,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-10.0,-6.695319779180748,0.0013829040702779,4,4,12,1,3
liquid_0449,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,0.0,-6.2686967243355625,0.0021634887115424,4,4,12,1,3
liquid_0450,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,10.0,-5.872207736581684,0.0032636711318696,4,4,12,1,3
liquid_0451,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,20.0,-5.502768995305983,0.0046266867263552,4,4,12,1,3
liquid_0452,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,30.0,-5.157703583489342,0.0067295145010545,4,4,12,1,3
liquid_0453,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,40.0,-4.834676518268047,0.0081937662324119,4,4,12,1,3
liquid_0454,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,50.0,-4.531641844519523,0.0097120449466608,4,4,12,1,3
liquid_0455,liquid,PYA_31082021_BM172_7,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,60.0,-4.246799256843252,0.010752929260951,4,4,12,1,3
liquid_0456,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-30.0,-7.82017868474412,0.0003172584081243,4,4,12,1,3
liquid_0457,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-20.0,-7.311519436409791,0.0006648298230932,4,4,12,1,3
liquid_0458,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,-10.0,-6.841519450726749,0.0011863003205998,4,4,12,1,3
liquid_0459,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,0.0,-6.40593279000677,0.0019062153664253,4,4,12,1,3
liquid_0460,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,10.0,-6.001113331174129,0.0028573588197348,4,4,12,1,3
liquid_0461,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,20.0,-5.6239124606978,0.0036354623000908,4,4,12,1,3
liquid_0462,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,30.0,-5.271597017928966,0.0053981226879692,4,4,12,1,3
liquid_0463,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,40.0,-4.941782960615586,0.0067996161467905,4,4,12,1,3
liquid_0464,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,50.0,-4.632381346892701,0.0101424975796045,4,4,12,1,3
liquid_0465,liquid,PYA_31082021_BM172_8,PC:1.5116g | EC:1.4976g | EMC:7.2021g | LiPF6:3.2525g,60.0,-4.341554045865171,0.0106555315786549,4,4,12,1,3
liquid_0466,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-30.0,-6.67418225972464,0.0011297213025345,3,3,6,1,2
liquid_0467,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-20.0,-6.466699198143758,0.0015036689736092,3,3,6,1,2
liquid_0468,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-10.0,-6.274985322318594,0.0020477070735613,3,3,6,1,2
liquid_0469,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,0.0,-6.0973087063012406,0.002384248855372,3,3,6,1,2
liquid_0470,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,10.0,-5.932182089649408,0.0028205300275777,3,3,6,1,2
liquid_0471,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,20.0,-5.778321146997358,0.0031536835430601,3,3,6,1,2
liquid_0472,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,30.0,-5.634611016989351,0.0036606775040434,3,3,6,1,2
liquid_0473,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,40.0,-5.500079244318593,0.0041939063665861,3,3,6,1,2
liquid_0474,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,50.0,-5.373873745679757,0.0045015461333203,3,3,6,1,2
liquid_0475,liquid,PYA_31082021_BM173_1,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,60.0,-5.255244744032596,0.0047274394311508,3,3,6,1,2
liquid_0476,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-30.0,-6.882854341910837,0.0011055176412766,3,3,6,1,2
liquid_0477,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-20.0,-6.69865101329903,0.001484470142372,3,3,6,1,2
liquid_0478,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-10.0,-6.52844755765791,0.0018743532854752,3,3,6,1,2
liquid_0479,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,0.0,-6.370706372244952,0.0022799702024728,3,3,6,1,2
liquid_0480,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,10.0,-6.224107068196144,0.0027321681944236,3,3,6,1,2
liquid_0481,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,20.0,-6.087509422277904,0.000185973534552,3,3,6,1,2
liquid_0482,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,30.0,-5.959923661295719,0.0037009837305823,3,3,6,1,2
liquid_0483,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,40.0,-5.840486440053732,0.0041694244944786,3,3,6,1,2
liquid_0484,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,50.0,-5.728441279541563,0.0044913593742118,3,3,6,1,2
liquid_0485,liquid,PYA_31082021_BM173_2,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,60.0,-5.623122528185158,0.0050734891617859,3,3,6,1,2
liquid_0486,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-30.0,-6.800847764749093,0.0010519231260099,3,3,6,1,2
liquid_0487,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-20.0,-6.566549007503586,0.0014101426955132,3,3,6,1,2
liquid_0488,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-10.0,-6.350057490025932,0.0018083658792701,3,3,6,1,2
liquid_0489,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,0.0,-6.149417447377319,0.0021923353559506,3,3,6,1,2
liquid_0490,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,10.0,-5.962949401384092,0.0026114904408273,3,3,6,1,2
liquid_0491,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,20.0,-5.789203036850406,0.0029540089610515,3,3,6,1,2
liquid_0492,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,30.0,-5.626919404596693,0.0034955260542919,3,3,6,1,2
liquid_0493,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,40.0,-5.475000366451472,0.0051116064806019,3,3,6,1,2
liquid_0494,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,50.0,-5.332483713461456,0.0044329917587468,3,3,6,1,2
liquid_0495,liquid,PYA_31082021_BM173_4,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,60.0,-5.19852276528849,0.0051486979542396,3,3,6,1,2
liquid_0496,liquid,PYA_31082021_BM173_7,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-30.0,-6.744918966162298,0.0011260760473639,3,3,6,1,2
liquid_0497,liquid,PYA_31082021_BM173_7,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-20.0,-6.536396706260825,0.0014853207689106,3,3,6,1,2
liquid_0498,liquid,PYA_31082021_BM173_7,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,-10.0,-6.343722613556878,0.0017677232997648,3,3,6,1,2
liquid_0499,liquid,PYA_31082021_BM173_7,PC:2.998g | EMC:7.2006g | LiPF6:0.3009g,0.0,-6.165156087589446,0.0020294299241796,3,3,6,1,2
